"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.674518297E2,1.914246258E0,-8.149027643E-1,-1.418949670E1,1.434120712E1
1.674617987E2,-1.977262285E-1,-1.506815194E0,-1.502821663E1,1.510486289E1
1.674717687E2,-1.807949578E0,-1.955798326E0,-1.726988942E1,1.747406391E1
1.674817377E2,-2.210772450E0,-2.272257239E0,-1.905259087E1,1.931455116E1
1.674917067E2,-1.312565574E0,-1.972286890E0,-1.919358595E1,1.933924729E1
1.675016767E2,7.214506634E-2,-1.024377803E0,-1.769452124E1,1.772429510E1
1.675116457E2,1.023062326E0,-6.155355147E-1,-1.554871823E1,1.559449194E1
1.675216157E2,1.445759884E0,-1.731564330E0,-1.372193228E1,1.390611241E1
1.675315847E2,1.804515362E0,-3.476365295E0,-1.186442858E1,1.249424094E1
1.675415537E2,1.964562718E0,-4.945257495E0,-9.912492335E0,1.125044811E1
1.675515237E2,1.876930497E0,-6.452672614E0,-8.888793978E0,1.114318224E1
1.675614927E2,1.241680071E0,-7.570683051E0,-7.843500684E0,1.097166871E1
1.675714617E2,8.547235454E-1,-7.341676265E0,-6.475772624E0,9.826820126E0
1.675814317E2,5.411848055E-1,-6.020149394E0,-5.195124807E0,7.970219664E0
1.675914007E2,3.251903038E-1,-4.470256008E0,-4.193504367E0,6.137948875E0
1.676013697E2,2.201351709E-1,-3.053490273E0,-2.922586318E0,4.232466554E0
1.676113397E2,2.207432813E-1,-1.235567538E0,-1.875112597E0,2.256413524E0
1.676213087E2,1.629545912E-4,6.866626538E-1,-1.422919929E-1,7.012507668E-1
1.676312777E2,-1.058219733E0,2.595168846E0,2.332149684E0,3.646046145E0
1.676412477E2,-2.612954029E0,4.749012659E0,4.394007731E0,6.977675396E0
1.676512167E2,-4.113332317E0,6.660235906E0,6.350837506E0,1.008024712E1
1.676611857E2,-5.076993510E0,6.593793994E0,9.372800177E0,1.253408814E1
1.676711557E2,-3.775574629E0,4.496625489E0,1.355672271E1,1.477360265E1
1.676811247E2,-6.294822203E-1,1.694120223E0,1.924155651E1,1.932624609E1
1.676910947E2,1.365792632E0,-1.737477327E0,2.397123126E1,2.407289232E1
1.677010637E2,1.615139250E0,-4.264866711E0,2.640207317E1,2.679304444E1
1.677110327E2,8.164898448E-1,-4.450549429E0,2.616999484E1,2.655828827E1
1.677210027E2,-2.149906444E0,-2.881219606E0,2.341016986E1,2.368458522E1
1.677309717E2,-4.697344907E0,-2.514463529E-1,1.919359765E1,1.976164125E1
1.677409407E2,-3.690455833E0,2.996073539E0,1.646854957E1,1.714085896E1
1.677509107E2,-1.268505196E0,5.038489594E0,1.432603854E1,1.523912278E1
1.677608797E2,1.217374950E0,5.363469070E0,1.100786995E1,1.230536481E1
1.677708487E2,2.865645547E0,4.731864822E0,6.624229921E0,8.630347104E0
1.677808187E2,2.809895854E0,2.824870573E0,2.329905522E0,4.615611358E0
1.677907877E2,1.312219419E0,1.094161398E0,-7.289653587E-1,1.857552008E0
1.678007577E2,-5.973087202E-1,2.286170688E-1,-3.754075586E0,3.808165829E0
1.678107267E2,-1.981578408E0,-3.156236377E-1,-7.011282853E0,7.292760692E0
1.678206957E2,-2.735716322E0,-4.157177371E-1,-1.044489652E1,1.080522227E1
1.678306657E2,-2.607079917E0,2.475272566E-2,-1.359813971E1,1.384582543E1
1.678406347E2,-1.869190537E0,6.588473028E-1,-1.591201626E1,1.603496849E1
1.678506037E2,-8.325662526E-1,8.479500577E-1,-1.700762309E1,1.704908880E1
1.678605737E2,4.789724044E-1,3.785563427E-1,-1.706609876E1,1.707701514E1
1.678705427E2,1.398943860E0,-2.846404114E-1,-1.651265979E1,1.657425707E1
1.678805117E2,1.604565730E0,-9.776948029E-1,-1.541136128E1,1.552548147E1
1.678904817E2,1.254799615E0,-1.778150559E0,-1.400150637E1,1.416963381E1
1.679004507E2,8.685477519E-1,-2.837085407E0,-1.258542067E1,1.293043859E1
1.679104197E2,5.960036948E-1,-3.744873823E0,-1.082315173E1,1.146821319E1
1.679203897E2,6.183684906E-1,-4.376209976E0,-9.717770113E0,1.067561002E1
1.679303587E2,1.236169217E0,-4.295835904E0,-8.785481864E0,9.857332906E0
1.679403287E2,1.972973206E0,-3.757292140E0,-8.481530730E0,9.483998683E0
1.679502977E2,2.327596749E0,-3.328000676E0,-8.150887057E0,9.106605018E0
1.679602667E2,2.481686669E0,-2.979199644E0,-7.536590275E0,8.475529023E0
1.679702367E2,2.221686132E0,-2.815129697E0,-7.009193058E0,7.873349465E0
1.679802057E2,1.408402462E0,-2.879194715E0,-6.820566559E0,7.536145426E0
1.679901747E2,-1.160529416E-1,-3.102188809E0,-6.274340138E0,7.000313411E0
1.680001447E2,-1.708070071E0,-3.416684811E0,-5.575845789E0,6.758793882E0
1.680101137E2,-1.609118810E0,-3.250935543E0,-4.452998536E0,5.743434618E0
1.680200827E2,-5.683041186E-1,-2.606167166E0,-2.485946074E0,3.646231582E0
1.680300527E2,7.303263713E-1,-1.222287050E0,-7.007420182E-2,1.425578000E0
1.680400217E2,2.254464892E0,6.686542529E-1,2.677376313E0,3.563432949E0
1.680499907E2,1.724307936E0,2.151468089E0,6.038887966E0,6.638540552E0
1.680599607E2,-3.503520057E-2,3.484538825E0,1.003641121E1,1.062416059E1
1.680699297E2,-1.526165093E0,4.200528628E0,1.424982125E1,1.493422332E1
1.680798987E2,-2.748422906E0,2.681521696E0,1.797284403E1,1.837845232E1
1.680898687E2,-2.749111124E0,-1.082999210E0,2.135773636E1,2.156115492E1
1.680998377E2,-1.551349051E0,-5.674131052E0,2.414499647E1,2.485122334E1
1.681098077E2,3.938456788E-1,-7.752453690E0,2.641601293E1,2.753291470E1
1.681197767E2,1.636955942E0,-5.548317683E0,2.627107449E1,2.690042395E1
1.681297457E2,1.093333871E0,-9.023829576E-1,2.224483382E1,2.228995975E1
1.681397157E2,9.868245723E-1,4.085910337E0,1.583575687E1,1.638412896E1
1.681496847E2,1.810172689E0,7.394705833E0,9.193223414E0,1.193623711E1
1.681596537E2,1.329615470E0,7.336674557E0,5.639237208E0,9.348564978E0
1.681696237E2,-2.008674624E-1,4.922308343E0,5.329090950E0,7.257318893E0
1.681795927E2,-1.579577654E0,2.049299690E0,5.248660744E0,5.851763358E0
1.681895617E2,-2.122005431E0,3.547505736E-2,3.234487326E0,3.868601012E0
1.681995317E2,-2.317442182E0,-2.437683740E-1,5.333309716E-1,2.390481795E0
1.682095007E2,-2.845968204E0,2.486201012E-1,-2.375251849E0,3.715261542E0
1.682194697E2,-2.795474281E0,4.727409536E-1,-4.997342153E0,5.745571256E0
1.682294397E2,-1.811207793E0,4.344896382E-1,-7.290154109E0,7.524333980E0
1.682394087E2,-8.036490668E-1,-1.761497104E-1,-9.183502418E0,9.220281840E0
1.682493777E2,-9.794488214E-2,-5.929974219E-1,-1.057533972E1,1.059240526E1
1.682593477E2,8.631440476E-2,-5.519461673E-1,-1.160261248E1,1.161605402E1
1.682693167E2,2.265052373E-2,-5.716428056E-1,-1.214554633E1,1.215901247E1
1.682792867E2,-1.988944291E-1,-9.387959084E-1,-1.208248996E1,1.212053878E1
1.682892557E2,-2.326355130E-1,-1.324041466E0,-1.185983617E1,1.193578314E1
1.682992247E2,-1.323212477E-1,-1.688766220E0,-1.199992143E1,1.211889246E1
1.683091947E2,1.493673431E-1,-2.342297819E0,-1.194867526E1,1.217700744E1
1.683191637E2,6.305165928E-1,-3.315670360E0,-1.108238102E1,1.158492081E1
1.683291327E2,1.113559683E0,-4.134796568E0,-1.005265360E1,1.092668304E1
1.683391027E2,1.314996846E0,-4.656904686E0,-9.698018219E0,1.083824411E1
1.683490717E2,1.250830233E0,-4.844036053E0,-9.542019768E0,1.077401517E1
1.683590407E2,9.222069921E-1,-4.878064216E0,-9.214533007E0,1.046678531E1
1.683690107E2,6.949712549E-1,-4.653076222E0,-8.708202138E0,9.897822379E0
1.683789797E2,8.477153651E-1,-4.171753310E0,-8.419084221E0,9.434146816E0
1.683889487E2,1.086927077E0,-3.382380951E0,-8.447843167E0,9.164494833E0
1.683989187E2,1.172686727E0,-2.076227872E0,-8.547437621E0,8.873815765E0
1.684088877E2,9.673813377E-1,-5.797069931E-1,-8.384548227E0,8.460055308E0
1.684188567E2,7.460199326E-1,6.338446087E-1,-7.792707092E0,7.853953689E0
1.684288267E2,5.831226441E-1,1.215237500E0,-6.157487041E0,6.303291272E0
1.684387957E2,1.747500697E-1,1.464545234E0,-3.538099321E0,3.833220204E0
1.684487654E2,-6.974807337E-1,1.870548699E0,-2.068130940E-1,2.007038482E0
1.684587344E2,-1.253426104E0,2.422809593E0,3.097061386E0,4.127090082E0
1.684687034E2,-1.250060008E0,2.978669302E0,6.110351467E0,6.911694140E0
1.684786734E2,-8.971182708E-1,3.353732518E0,8.974494864E0,9.622572476E0
1.684886424E2,-1.000924914E-1,3.319632433E0,1.270665918E1,1.313351307E1
1.684986114E2,1.258194728E-2,2.568042735E0,1.682701429E1,1.702185101E1
1.685085814E2,-5.430784994E-1,1.224288990E0,2.011207126E1,2.015661748E1
1.685185504E2,-9.694787340E-1,-9.269026718E-1,2.255622846E1,2.259607222E1
1.685285194E2,-8.014745604E-1,-3.009423902E0,2.393808924E1,2.413982415E1
1.685384894E2,2.870971191E-1,-3.982682715E0,2.401208224E1,2.434182162E1
1.685484584E2,1.535414657E0,-3.609997854E0,2.317397042E1,2.350366966E1
1.685584274E2,2.150800483E0,-2.310820064E0,2.085426770E1,2.109185420E1
1.685683974E2,2.146639604E0,-9.885282317E-1,1.719707756E1,1.735870750E1
1.685783664E2,1.725392740E0,1.654310332E-1,1.268608750E1,1.280395110E1
1.685883354E2,9.505859417E-1,9.542473219E-1,8.085440342E0,8.196862028E0
1.685983054E2,-2.140958011E-2,1.603542759E0,3.902469149E0,4.219131807E0
1.686082744E2,-1.162099612E0,2.106592171E0,-2.084696102E-1,2.414884192E0
1.686182444E2,-1.920488745E0,2.310157867E0,-4.462193867E0,5.379245346E0
1.686282134E2,-2.186370412E0,2.192388658E0,-8.052023504E0,8.626810889E0
1.686381824E2,-2.016358231E0,1.334935121E0,-1.073164749E1,1.100072771E1
1.686481524E2,-1.441081966E0,-2.502076203E-1,-1.230227510E1,1.238891818E1
1.686581214E2,-5.575004375E-1,-1.823088750E0,-1.295526174E1,1.309478011E1
1.686680904E2,5.144090163E-1,-3.022951435E0,-1.330073395E1,1.364962914E1
1.686780604E2,1.409077085E0,-3.616019901E0,-1.360430501E1,1.414702135E1
1.686880294E2,1.255141531E0,-3.616263730E0,-1.398747540E1,1.450180029E1
1.686979984E2,4.457154883E-1,-3.179959408E0,-1.452911117E1,1.487971355E1
1.687079684E2,-6.348921373E-2,-2.539300747E0,-1.478844103E1,1.500500141E1
1.687179374E2,-3.549370267E-1,-2.006960586E0,-1.479679787E1,1.493650221E1
1.687279064E2,-2.356155099E-1,-1.851675203E0,-1.483927906E1,1.495621673E1
1.687378764E2,4.743902338E-1,-2.216692025E0,-1.463529310E1,1.480981342E1
1.687478454E2,1.268130828E0,-2.656958420E0,-1.393497558E1,1.424258152E1
1.687578144E2,1.732680710E0,-3.020002392E0,-1.266522347E1,1.313508593E1
1.687677844E2,2.211302647E0,-3.484230092E0,-1.074822083E1,1.151320849E1
1.687777534E2,2.201874158E0,-3.938189789E0,-8.991589783E0,1.006013297E1
1.687877224E2,1.262340769E0,-4.055741043E0,-7.463983060E0,8.587990611E0
1.687976924E2,1.482913093E-1,-3.563292634E0,-6.742776371E0,7.627848838E0
1.688076614E2,-5.287960904E-1,-2.258699007E0,-5.989705281E0,6.423232509E0
1.688176314E2,-8.006663290E-1,-2.222250389E-1,-4.501076097E0,4.577131915E0
1.688276004E2,-7.287260614E-1,2.270103417E0,-2.279236475E0,3.298382953E0
1.688375694E2,-3.709590189E-1,4.803953389E0,6.407636189E-1,4.860674519E0
1.688475394E2,2.404871359E-1,6.600298437E0,4.031408440E0,7.737830932E0
1.688575084E2,1.871537683E-1,6.078127461E0,7.285859914E0,9.490121951E0
1.688674774E2,-7.081240549E-1,3.293329026E0,1.109086767E1,1.159115186E1
1.688774474E2,-1.731184846E0,1.057246026E-1,1.594642011E1,1.604046424E1
1.688874164E2,-1.695502797E0,-2.213983010E0,2.091349064E1,2.109859098E1
1.688973854E2,-7.321107953E-1,-3.046039166E0,2.490098532E1,2.509727895E1
1.689073554E2,-3.038613605E-1,-2.924418543E0,2.685273211E1,2.701321487E1
1.689173244E2,8.103955112E-1,-1.700423814E0,2.744192095E1,2.750649391E1
1.689272934E2,3.138816060E0,1.262251599E-1,2.704262863E1,2.722447175E1
1.689372634E2,4.112579195E0,9.653102539E-1,2.521444988E1,2.556586815E1
1.689472324E2,3.367738938E0,9.863581838E-1,2.260534741E1,2.287610761E1
1.689572014E2,2.544280820E0,6.542163080E-1,1.926797657E1,1.944624089E1
1.689671714E2,1.747972348E0,1.059772754E-1,1.518535237E1,1.528599244E1
1.689771404E2,1.291812563E-1,-4.134313296E-1,1.058665291E1,1.059551004E1
1.689871094E2,-1.582040647E0,-8.530618398E-1,5.619618046E0,5.900057126E0
1.689970794E2,-2.189904176E0,-1.086123962E0,1.239546568E0,2.740770194E0
1.690070484E2,-1.892071277E0,-1.070128173E0,-2.387457327E0,3.228786229E0
1.690170184E2,-1.525043012E0,-1.267069997E0,-5.860199395E0,6.186530491E0
1.690269874E2,-1.108849385E0,-1.852816287E0,-8.970554425E0,9.226772017E0
1.690369564E2,-3.062455809E-1,-2.468898516E0,-1.131037449E1,1.158075202E1
1.690469264E2,5.101057945E-1,-2.931354218E0,-1.287813579E1,1.321739108E1
1.690568954E2,6.444584745E-1,-3.390586349E0,-1.404067804E1,1.445863211E1
1.690668644E2,5.872441272E-1,-3.726202786E0,-1.485233238E1,1.532387745E1
1.690768344E2,1.025531678E0,-3.421568990E0,-1.533242855E1,1.574300527E1
1.690868034E2,1.096928301E0,-2.835640267E0,-1.638694349E1,1.666661406E1
1.690967724E2,6.421802531E-1,-2.648234667E0,-1.784757445E1,1.805440268E1
1.691067424E2,1.002615124E-1,-2.619316385E0,-1.945692116E1,1.963269344E1
1.691167114E2,-2.818095551E-1,-2.744081056E0,-2.037234253E1,2.055825230E1
1.691266804E2,-3.509498835E-3,-2.741339005E0,-2.032346682E1,2.050751705E1
1.691366504E2,6.488665442E-1,-2.635209702E0,-1.970313103E1,1.988916113E1
1.691466194E2,1.357115803E0,-2.624882934E0,-1.908759230E1,1.931496709E1
1.691565884E2,1.859551695E0,-2.698855475E0,-1.838459794E1,1.867445300E1
1.691665584E2,2.432064566E0,-2.754394668E0,-1.740416255E1,1.778781892E1
1.691765274E2,3.042738413E0,-2.966884531E0,-1.590538201E1,1.646334832E1
1.691864964E2,3.049420611E0,-3.499662064E0,-1.305625017E1,1.385684918E1
1.691964664E2,2.129337986E0,-4.641781155E0,-9.455698493E0,1.074664815E1
1.692064354E2,7.262091092E-3,-5.978285669E0,-4.975936081E0,7.778167661E0
1.692164044E2,-2.381168939E0,-6.561124431E0,7.002531910E-1,7.014889439E0
1.692263744E2,-2.708911224E0,-5.366335959E0,2.348012595E0,6.453597818E0
1.692363434E2,-8.575899236E-1,-4.029774143E0,4.998856582E0,6.477893736E0
1.692463134E2,1.713327157E0,-3.275073142E0,1.085573944E1,1.146772308E1
1.692562824E2,1.570908426E0,-2.953024583E0,1.805312981E1,1.836038135E1
1.692662514E2,-6.310607493E-1,-2.738474746E0,2.488988965E1,2.504803562E1
1.692762214E2,-2.457274836E0,-3.019014505E0,2.865337282E1,2.891657694E1
1.692861904E2,-2.460830236E0,-3.601115348E0,2.840707874E1,2.873996937E1
1.692961594E2,-4.492277645E-1,-3.458205889E0,2.644360009E1,2.667255105E1
1.693061294E2,2.051739002E0,-2.471290027E0,2.394145489E1,2.415595516E1
1.693160984E2,3.908319580E0,-1.296166912E0,2.207072712E1,2.245154797E1
1.693260674E2,4.147283297E0,-3.256727722E-1,2.102652668E1,2.143410473E1
1.693360374E2,3.066557631E0,2.863925296E-1,1.996023077E1,2.019645040E1
1.693460064E2,2.034054975E0,5.815927932E-1,1.867130797E1,1.879077889E1
1.693559754E2,1.754153732E0,3.397650370E-1,1.706670102E1,1.715997609E1
1.693659454E2,1.986172273E0,-2.936665390E-1,1.491808783E1,1.505258997E1
1.693759144E2,1.801736034E0,-9.814954931E-1,1.175343673E1,1.193117182E1
1.693858834E2,1.338993527E0,-1.674311757E0,7.318594381E0,7.626142356E0
1.693958534E2,3.865950948E-1,-2.345357667E0,2.537844205E0,3.477184431E0
1.694058224E2,-8.651456957E-1,-2.924333173E0,-2.033321881E0,3.665323922E0
1.694157914E2,-1.648484897E0,-3.540259867E0,-6.614596633E0,7.681395121E0
1.694257614E2,-1.881656070E0,-4.031183322E0,-1.071613365E1,1.160286986E1
1.694357304E2,-1.866793764E0,-3.822987946E0,-1.369522922E1,1.434083188E1
1.694456994E2,-2.038218047E0,-2.911705234E0,-1.585960299E1,1.625298025E1
1.694556695E2,-2.251610428E0,-1.719533684E0,-1.772008059E1,1.794513309E1
1.694656385E2,-2.246926808E0,-7.319971400E-1,-1.940985107E1,1.955317924E1
1.694756075E2,-1.984385363E0,-7.093315780E-2,-2.075865169E1,2.085340348E1
1.694855775E2,-1.516162261E0,2.044935036E-1,-2.196464460E1,2.201786043E1
1.694955465E2,-7.204594872E-1,1.364611495E-1,-2.308408234E1,2.309572560E1
1.695055165E2,5.656801806E-1,1.929639637E-2,-2.365046704E1,2.365723901E1
1.695154855E2,2.089765346E0,5.306435913E-2,-2.269400991E1,2.279008602E1
1.695254545E2,3.366943717E0,-8.997461557E-2,-2.096430295E1,2.123314398E1
1.695354245E2,4.081831904E0,-6.324175957E-1,-1.930747685E1,1.974436542E1
1.695453935E2,4.758675767E0,-1.358528928E0,-1.747470452E1,1.816193531E1
1.695553625E2,5.213847007E0,-2.215925602E0,-1.515434692E1,1.617865129E1
1.695653325E2,5.068125622E0,-3.333266094E0,-1.225898232E1,1.367769014E1
1.695753015E2,4.355071999E0,-4.523760370E0,-9.091333342E0,1.104913580E1
1.695852705E2,3.505362222E0,-5.718696191E0,-5.845401261E0,8.897177437E0
1.695952405E2,2.619173128E0,-6.547307460E0,-2.550618033E0,7.498863594E0
1.696052095E2,1.703475183E0,-6.851752099E0,6.107481068E-1,7.086702179E0
1.696151785E2,4.455634607E-1,-6.960517327E0,3.715317902E0,7.902589156E0
1.696251485E2,-1.438637099E0,-6.990748601E0,8.770105441E0,1.130729818E1
1.696351175E2,-3.060199076E0,-5.989638038E0,1.458059122E1,1.605721715E1
1.696450865E2,-3.458027549E0,-3.839337346E0,1.796374810E1,1.869210292E1
1.696550565E2,-3.176773845E0,-1.948757109E0,2.026924208E1,2.060902038E1
1.696650255E2,-2.371669845E0,-7.566601110E-1,2.064009589E1,2.078968279E1
1.696749945E2,-1.783683341E0,-2.836360060E-1,2.047558564E1,2.055508655E1
1.696849645E2,-1.448958165E0,-2.694748902E-1,1.990571835E1,1.996020339E1
1.696949335E2,-1.257755236E0,-9.241361348E-1,1.904663607E1,1.911047674E1
1.697049025E2,-7.706261855E-1,-1.321876680E0,1.867838076E1,1.874094796E1
1.697148725E2,-1.878909194E-1,-6.216828386E-1,1.843038398E1,1.844182328E1
1.697248415E2,-5.674496577E-1,1.003714693E0,1.806588960E1,1.810264648E1
1.697348115E2,-1.545062855E0,2.778678447E0,1.780573528E1,1.808735697E1
1.697447805E2,-2.540961941E0,4.978463248E0,1.734998926E1,1.822810224E1
1.697547495E2,-2.775633217E0,5.933225271E0,1.515617125E1,1.651111228E1
1.697647195E2,-2.655462703E0,4.307611319E0,1.089182143E1,1.200994470E1
1.697746885E2,-2.548293765E0,1.487431382E0,6.931577702E0,7.533460206E0
1.697846575E2,-1.819703943E0,-1.037936473E0,4.716328477E0,5.160657794E0
1.697946275E2,-1.063618175E0,-2.979179764E0,2.657610970E0,4.131548348E0
1.698045965E2,-6.559634560E-1,-4.131328000E0,9.154950464E-1,4.282089476E0
1.698145655E2,-8.365983463E-1,-4.409426546E0,-1.916272902E-1,4.492177677E0
1.698245355E2,-6.469596210E-1,-4.226291460E0,-1.594242178E0,4.563080580E0
1.698345045E2,9.276804976E-2,-4.135498526E0,-3.866849665E0,5.662462389E0
1.698444735E2,7.720012314E-1,-4.203134147E0,-6.796333943E0,8.028230043E0
1.698544435E2,1.297959668E0,-4.186269900E0,-9.705916053E0,1.064961790E1
1.698644125E2,1.922952908E0,-3.707262485E0,-1.235598879E1,1.304269919E1
1.698743815E2,2.601120727E0,-2.870356356E0,-1.484096774E1,1.533815823E1
1.698843515E2,3.169385011E0,-2.082052868E0,-1.713809903E1,1.755261758E1
1.698943205E2,3.688482690E0,-1.655765997E0,-1.926785027E1,1.968747113E1
1.699042895E2,4.114614319E0,-1.588951617E0,-2.076789497E1,2.123111584E1
1.699142595E2,4.404439749E0,-1.688379134E0,-2.145807458E1,2.197040460E1
1.699242285E2,4.506418698E0,-1.900274336E0,-2.127508713E1,2.182998361E1
1.699341975E2,4.226268071E0,-2.168212468E0,-2.039310482E1,2.093898783E1
1.699441675E2,3.500683572E0,-2.491539228E0,-1.896960251E1,1.945015096E1
1.699541365E2,2.419589093E0,-2.792895659E0,-1.759245575E1,1.797635049E1
1.699641055E2,1.563173729E0,-2.955877440E0,-1.638739022E1,1.672504953E1
1.699740755E2,1.406038287E0,-3.088350788E0,-1.522259562E1,1.559622620E1
1.699840445E2,1.499428553E0,-3.312817211E0,-1.402317616E1,1.448697737E1
1.699940135E2,1.731016738E0,-3.769762204E0,-1.289659779E1,1.354731563E1
1.700039835E2,2.091172624E0,-4.297253561E0,-1.104160605E1,1.203147768E1
1.700139525E2,1.807418066E0,-4.497475966E0,-7.940145219E0,9.302685431E0
1.700239215E2,-3.657440700E-2,-4.406954344E0,-3.847722253E0,5.850431677E0
1.700338915E2,-3.072346959E0,-3.735510677E0,1.298849030E0,5.008030017E0
1.700438605E2,-5.573147299E0,-2.591219929E0,7.342817641E0,9.575560686E0
1.700538305E2,-5.642545563E0,-1.255738386E0,1.462864832E1,1.572935316E1
1.700637995E2,-3.747033492E0,1.918938502E-1,2.167159151E1,2.199397558E1
1.700737685E2,-2.494377466E0,-1.091832306E-1,2.392537037E1,2.405529437E1
1.700837385E2,-2.356010124E0,-1.428213998E0,2.820875756E1,2.834298117E1
1.700937075E2,-2.084892715E0,-2.980949424E0,3.120557018E1,3.141688157E1
1.701036765E2,-1.097829357E0,-4.887029752E0,2.956717100E1,2.998842927E1
1.701136465E2,2.857875621E-1,-5.564548969E0,2.762884240E1,2.818508138E1
1.701236155E2,5.283244394E-1,-5.510981457E0,2.588302051E1,2.646848681E1
1.701335845E2,-7.404043398E-1,-4.789612216E0,2.374567374E1,2.423521416E1
1.701435545E2,-2.241437734E0,-3.132466861E0,2.143286372E1,2.177622647E1
1.701535235E2,-3.398591187E0,-1.488221049E0,1.848419473E1,1.885286925E1
1.701634925E2,-3.807202218E0,-4.643310495E-1,1.485853043E1,1.534556349E1
1.701734625E2,-3.248875569E0,-3.857571888E-1,1.083021283E1,1.131359850E1
1.701834315E2,-2.333644525E0,-1.062180199E0,7.472387263E0,7.900043984E0
1.701934005E2,-1.411339811E0,-2.103408215E0,4.468841566E0,5.136803591E0
1.702033705E2,-2.778588838E-1,-3.114788682E0,6.960671693E-1,3.203689060E0
1.702133395E2,8.024066066E-1,-3.739413108E0,-2.812442901E0,4.747304691E0
1.702233085E2,1.724977296E0,-4.055930785E0,-5.982674589E0,7.430916259E0
1.702332785E2,2.537596868E0,-4.441557289E0,-9.048035295E0,1.039392956E1
1.702432475E2,3.068327583E0,-4.821211739E0,-1.196540999E1,1.326008118E1
1.702532165E2,3.229642907E0,-4.891660747E0,-1.462013594E1,1.575142258E1
1.702631865E2,2.861389066E0,-4.600593368E0,-1.726038419E1,1.809071223E1
1.702731555E2,2.183808893E0,-3.852074336E0,-2.019377792E1,2.067356197E1
1.702831245E2,1.683072055E0,-2.609207134E0,-2.323639295E1,2.344292326E1
1.702930945E2,1.272070682E0,-1.669323351E0,-2.559661687E1,2.568251545E1
1.703030635E2,1.251317452E0,-1.260303599E0,-2.646360225E1,2.652312961E1
1.703130325E2,1.718076704E0,-1.429132596E0,-2.567420709E1,2.577128474E1
1.703230025E2,2.338400650E0,-1.954556378E0,-2.403222005E1,2.422469833E1
1.703329715E2,2.859020359E0,-2.675052337E0,-2.225565818E1,2.259743843E1
1.703429405E2,3.259463122E0,-3.456628895E0,-2.053849233E1,2.108084558E1
1.703529105E2,3.604572515E0,-4.540179352E0,-1.909404061E1,1.995466258E1
1.703628795E2,3.630352596E0,-6.135326094E0,-1.690922615E1,1.835057533E1
1.703728485E2,3.065511564E0,-7.655406282E0,-1.348178246E1,1.580383070E1
1.703828185E2,2.022058682E0,-8.251849176E0,-9.175917410E0,1.250516679E1
1.703927875E2,1.058290485E0,-7.986121291E0,-5.438914524E0,9.720077326E0
1.704027565E2,3.546678355E-1,-7.360581483E0,-2.926519155E0,7.928963577E0
1.704127265E2,3.712704197E-1,-6.176892196E0,-6.641998440E-1,6.223584205E0
1.704226955E2,7.818973515E-1,-4.530522090E0,2.679177840E0,5.321182930E0
1.704326655E2,5.226853481E-1,-3.540997785E0,7.045345223E0,7.902452442E0
1.704426345E2,4.590218507E-1,-3.522109817E0,1.209936502E1,1.260994023E1
1.704526033E2,1.275718029E0,-3.433817153E0,1.838731339E1,1.874864929E1
1.704625733E2,1.436828847E0,-2.290894069E0,2.231094478E1,2.247422812E1
1.704725423E2,3.771637918E-1,-1.893150234E0,2.368052640E1,2.375907408E1
1.704825113E2,-5.683085040E-1,-1.388737545E0,2.505007997E1,2.509498103E1
1.704924813E2,-9.895384113E-1,-7.658256215E-1,2.539131178E1,2.542212400E1
1.705024503E2,-1.048347075E0,-5.523195852E-1,2.480869521E1,2.483697740E1
1.705124193E2,-1.721168127E0,-8.118429163E-1,2.452997247E1,2.460367977E1
1.705223893E2,-3.256392457E0,-9.065681022E-1,2.435642945E1,2.458986810E1
1.705323583E2,-4.868506358E0,-5.938369725E-1,2.375021586E1,2.425134532E1
1.705423273E2,-5.830754571E0,-3.776680045E-2,2.200834669E1,2.276766236E1
1.705522973E2,-6.012005392E0,3.896437600E-1,1.860766922E1,1.955866521E1
1.705622663E2,-4.459706754E0,5.450838751E-1,1.421081564E1,1.490413976E1
1.705722353E2,-1.514642716E0,6.552040489E-1,1.017013469E1,1.030315847E1
1.705822053E2,2.031897645E0,-1.109285514E-1,5.013033156E0,5.410306332E0
1.705921743E2,4.726803472E0,-1.112809923E0,2.427155828E-1,4.862090892E0
1.706021433E2,5.375287462E0,-1.491797791E0,-2.738413058E0,6.214344859E0
1.706121133E2,3.874402806E0,-1.746185585E0,-4.837379875E0,6.438975481E0
1.706220823E2,1.888262693E0,-2.143300990E0,-6.955940711E0,7.519600143E0
1.706320513E2,4.432259631E-1,-2.338880268E0,-9.214894949E0,9.517410314E0
1.706420213E2,-2.107015655E-1,-2.101869228E0,-1.099695554E1,1.119800342E1
1.706519903E2,1.426325201E-1,-1.615261164E0,-1.241285530E1,1.251832215E1
1.706619593E2,9.290553242E-1,-1.096775689E0,-1.387989598E1,1.395412388E1
1.706719293E2,1.455402381E0,-8.758205187E-1,-1.526895819E1,1.536314883E1
1.706818983E2,1.826332932E0,-9.716405958E-1,-1.633529152E1,1.646576225E1
1.706918673E2,2.253396752E0,-1.237927474E0,-1.724672626E1,1.743731138E1
1.707018373E2,2.489053869E0,-1.616457797E0,-1.796468833E1,1.820819463E1
1.707118063E2,2.468366712E0,-2.175739589E0,-1.841222369E1,1.870392093E1
