"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.629601396E2,1.972293321E0,1.143966812E0,-3.842441048E0,4.467992191E0
1.629701096E2,2.122492066E0,1.777845919E-1,-4.619234292E0,5.086639890E0
1.629800796E2,2.397264862E0,-7.507550079E-1,-4.962876325E0,5.562432321E0
1.629900486E2,2.621802621E0,-1.433891060E0,-5.039767796E0,5.859108464E0
1.630000186E2,3.197453985E0,-1.501122930E0,-5.450812438E0,6.495262756E0
1.630099886E2,3.468078328E0,-1.338011926E0,-6.058311247E0,7.107811082E0
1.630199576E2,3.283322101E0,-1.369133146E0,-5.881809534E0,6.873893583E0
1.630299276E2,2.813507679E0,-1.515163264E0,-5.402814399E0,6.277097148E0
1.630398976E2,1.774360248E0,-2.290552007E0,-4.848669094E0,5.648413473E0
1.630498666E2,3.301042308E-1,-4.391187034E0,-4.071053731E0,5.997080194E0
1.630598366E2,-1.166627696E0,-7.214237954E0,-3.444066153E0,8.078851472E0
1.630698066E2,-2.218146520E0,-9.032719098E0,-3.740342231E0,1.002498620E1
1.630797756E2,-2.492585295E0,-7.960212278E0,-4.068534459E0,9.280675278E0
1.630897456E2,-3.293809375E0,-4.709683701E0,-1.575269133E0,5.959175581E0
1.630997156E2,-4.696662537E0,-4.030579305E-1,5.639942383E0,7.350513231E0
1.631096846E2,-4.815359845E0,4.563872854E0,1.164576844E1,1.340300520E1
1.631196546E2,-5.517042096E0,7.688521403E0,1.243197804E1,1.562386613E1
1.631296236E2,-7.532003719E0,7.490647532E0,9.340383214E0,1.414509240E1
1.631395936E2,-9.859094392E0,5.590239880E0,5.308993485E0,1.251550782E1
1.631495636E2,-1.136207908E1,2.518987520E0,2.119896633E0,1.182945902E1
1.631595326E2,-9.461687211E0,-1.731800265E0,2.067199186E0,9.838494270E0
1.631695026E2,-6.563120670E0,-3.929686183E0,5.574231958E0,9.465149146E0
1.631794726E2,-4.368276474E0,-3.539793844E0,6.245662469E0,8.403587298E0
1.631894416E2,-1.837113882E0,-2.521395403E0,2.061192634E0,3.739109154E0
1.631994116E2,1.544574174E-1,-1.995643008E0,-1.179157987E0,2.323114648E0
1.632093816E2,1.261868022E0,-1.658731120E0,-7.711088732E-1,2.222230574E0
1.632193506E2,1.520925695E0,-1.532839397E0,1.224353456E0,2.482307993E0
1.632293206E2,1.270072981E0,-1.520182514E0,2.553359792E0,3.231669303E0
1.632392906E2,1.087392515E0,-1.469925111E0,3.251156276E0,3.730029416E0
1.632492596E2,1.148395493E0,-1.180784390E0,3.553574269E0,3.916753001E0
1.632592296E2,1.204444783E0,-8.320944554E-1,3.345944027E0,3.652178781E0
1.632691986E2,1.473221479E0,-7.268521750E-1,2.804556177E0,3.250266290E0
1.632791686E2,1.855841052E0,-9.855634010E-1,2.202636781E0,3.044189550E0
1.632891386E2,2.194557391E0,-1.360648252E0,1.537079213E0,3.005005543E0
1.632991076E2,2.597547201E0,-1.651636108E0,8.580519998E-1,3.195529147E0
1.633090776E2,3.110448293E0,-1.542554546E0,7.667351559E-2,3.472785905E0
1.633190476E2,3.319928595E0,-1.126906391E0,-5.679141824E-1,3.551671495E0
1.633290166E2,3.210338910E0,-5.746298558E-1,-8.074177435E-1,3.359821245E0
1.633389866E2,2.867965430E0,-7.009057403E-3,-9.373764968E-1,3.017275183E0
1.633489566E2,2.218190082E0,5.876785022E-1,-1.021664110E0,2.511877946E0
1.633589256E2,1.512593413E0,1.156641821E0,-8.374019730E-1,2.080144514E0
1.633688956E2,8.295808104E-1,1.505059860E0,-5.467403913E-1,1.803423012E0
1.633788656E2,1.585747343E-1,1.646092948E0,-2.898770316E-1,1.678927227E0
1.633888346E2,-2.813890672E-1,1.597899612E0,-3.717330806E-1,1.664526497E0
1.633988046E2,-4.221098401E-1,1.441529278E0,-5.545160186E-1,1.601146898E0
1.634087746E2,-4.475648895E-1,1.206716791E0,-8.049021251E-1,1.518007634E0
1.634187436E2,-4.615609311E-1,7.836701542E-1,-1.016433191E0,1.363933223E0
1.634287136E2,-3.080715202E-1,4.022691411E-1,-1.018972052E0,1.137994977E0
1.634386826E2,2.308617418E-1,1.618883514E-1,-9.591036538E-1,9.996923531E-1
1.634486526E2,5.450757620E-1,-1.153310663E-1,-8.295550827E-1,9.992849826E-1
1.634586226E2,8.500166099E-1,-2.825935936E-1,-5.822621533E-1,1.068370999E0
1.634685916E2,1.138761840E0,-2.125340098E-1,-4.928886314E-1,1.258923523E0
1.634785616E2,1.409811495E0,1.587179911E-1,-6.267571986E-1,1.550994661E0
1.634885316E2,1.563080319E0,5.828563035E-1,-8.612527657E-1,1.877417876E0
1.634985006E2,1.492671949E0,8.034577167E-1,-1.108110516E0,2.025221659E0
1.635084706E2,1.221246026E0,8.954560536E-1,-1.235021993E0,1.954114306E0
1.635184406E2,1.090411287E0,1.048311626E0,-1.210207579E0,1.937151627E0
1.635284096E2,9.845952483E-1,1.033355033E0,-1.196153212E0,1.862265538E0
1.635383796E2,9.894676600E-1,9.028235453E-1,-1.020295862E0,1.683787472E0
1.635483496E2,1.081913309E0,7.296038747E-1,-8.931440645E-1,1.581317344E0
1.635583186E2,1.228403237E0,6.244873095E-1,-1.223866090E0,1.843042897E0
1.635682886E2,1.377720952E0,6.246855301E-1,-1.729257311E0,2.297537352E0
1.635782586E2,1.510266075E0,6.489380264E-1,-2.323148626E0,2.845881888E0
1.635882276E2,1.628564165E0,5.837041497E-1,-2.820250103E0,3.308586166E0
1.635981976E2,1.629328542E0,4.032561511E-1,-3.262846906E0,3.669263816E0
1.636081666E2,1.574053351E0,2.017809802E-1,-3.572906041E0,3.909477854E0
1.636181366E2,1.502694223E0,-5.325994849E-2,-3.661174439E0,3.957919254E0
1.636281066E2,1.561211988E0,-2.546146667E-1,-3.517858014E0,3.857140976E0
1.636380756E2,1.719353297E0,-4.610079306E-1,-3.044259859E0,3.526502823E0
1.636480456E2,2.095861653E0,-7.308803219E-1,-2.530256274E0,3.365860800E0
1.636580156E2,2.396897365E0,-1.091332515E0,-2.136639258E0,3.391364173E0
1.636679846E2,2.490314821E0,-1.586993970E0,-1.877265542E0,3.499191861E0
1.636779546E2,2.468849400E0,-1.898338323E0,-1.664115821E0,3.531032032E0
1.636879246E2,2.319605798E0,-2.241961645E0,-1.528639927E0,3.569832363E0
1.636978936E2,2.195074577E0,-2.542765807E0,-1.452165948E0,3.659616959E0
1.637078636E2,1.739258389E0,-2.791892277E0,-1.192719069E0,3.498894255E0
1.637178336E2,9.884787496E-1,-3.187939981E0,-1.055703676E0,3.500651627E0
1.637278026E2,4.686780158E-1,-3.702108457E0,-1.359392855E0,3.971550710E0
1.637377726E2,2.562792959E-1,-4.313788610E0,-2.012099411E0,4.766864304E0
1.637477426E2,1.069645777E-2,-4.480627799E0,-2.666075399E0,5.213837159E0
1.637577116E2,-3.192971510E-1,-4.131023945E0,-3.387449902E0,5.351833923E0
1.637676816E2,-8.268364198E-1,-3.444987089E0,-4.211509699E0,5.503490570E0
1.637776506E2,-1.699100296E0,-2.793889101E0,-5.224170851E0,6.163174442E0
1.637876208E2,-2.829835736E0,-2.357473975E0,-6.733010352E0,7.674573749E0
1.637975908E2,-4.022258717E0,-2.148844151E0,-7.830607574E0,9.061705764E0
1.638075598E2,-4.986910720E0,-2.046898531E0,-6.467788836E0,8.419700978E0
1.638175298E2,-4.597751914E0,-2.221570065E0,-2.968937781E0,5.906715480E0
1.638274998E2,-3.583961664E0,-2.491199212E0,5.968065906E-1,4.405341398E0
1.638374688E2,-2.914541718E0,-2.730971307E0,3.441571730E0,5.272302503E0
1.638474388E2,-2.260605784E0,-2.513527390E0,5.267611570E0,6.259064635E0
1.638574088E2,-1.694701729E0,-1.714318260E0,6.470245836E0,6.904707251E0
1.638673778E2,-1.000948449E0,-7.022149318E-1,7.297970667E0,7.399687795E0
1.638773478E2,-2.895522919E-1,3.085622478E-1,7.037090124E0,7.049800607E0
1.638873178E2,-1.731988399E-1,8.207298070E-1,5.477160577E0,5.541018249E0
1.638972868E2,-3.985853221E-1,9.046408600E-1,2.725464107E0,2.899206778E0
1.639072568E2,-3.157244291E-1,9.054992312E-1,-8.224430412E-1,1.263338169E0
1.639172268E2,1.052146523E-1,8.004230118E-1,-2.860390947E0,2.972134500E0
1.639271958E2,3.335061774E-2,3.253086734E-1,-2.370765281E0,2.393212488E0
1.639371658E2,-1.614122419E-1,-1.123203349E-1,-9.639155468E-1,9.837697652E-1
1.639471348E2,-4.011668313E-1,6.370541453E-3,8.486283347E-1,9.386934861E-1
1.639571048E2,-4.076384199E-1,3.242310315E-1,1.949850831E0,2.018220282E0
1.639670748E2,-4.419827720E-1,7.729469454E-1,2.473699957E0,2.629065848E0
1.639770438E2,-4.787702003E-1,1.078748138E0,2.244846369E0,2.536188808E0
1.639870138E2,-8.069906775E-1,1.127926145E0,1.944373451E0,2.388313100E0
1.639969838E2,-1.563081781E0,9.392622238E-1,2.030809332E0,2.729400067E0
1.640069528E2,-2.102438016E0,8.382387096E-1,2.262677161E0,3.200405862E0
1.640169228E2,-2.283221937E0,8.443402791E-1,2.551783968E0,3.526700206E0
1.640268928E2,-2.238105260E0,9.288804924E-1,2.978182229E0,3.839466566E0
1.640368618E2,-2.131342265E0,1.069494919E0,3.311992754E0,4.081143863E0
1.640468318E2,-2.015340815E0,1.136345551E0,3.466685522E0,4.167827770E0
1.640568018E2,-1.880646548E0,1.217762182E0,3.350076839E0,4.030234608E0
1.640667708E2,-1.763264133E0,1.325673131E0,3.240355006E0,3.920001304E0
1.640767408E2,-1.484924096E0,1.571873070E0,3.329626202E0,3.970163116E0
1.640867108E2,-1.154754340E0,1.939516754E0,3.270097454E0,3.973502256E0
1.640966798E2,-1.063197760E0,2.320668091E0,3.116475896E0,4.028437895E0
1.641066498E2,-1.048884946E0,2.747927063E0,3.108656999E0,4.279604083E0
1.641166188E2,-1.083390389E0,3.125411026E0,3.213846070E0,4.612020747E0
1.641265888E2,-1.160324982E0,3.439615837E0,3.332128810E0,4.927513935E0
1.641365588E2,-1.124442593E0,3.648818688E0,3.377110856E0,5.097364681E0
1.641465278E2,-1.069938211E0,3.681747283E0,3.116106936E0,4.940663242E0
1.641564978E2,-9.870522483E-1,3.646358179E0,2.560296929E0,4.563476797E0
1.641664678E2,-7.010059469E-1,3.610315357E0,1.791280774E0,4.090779037E0
1.641764368E2,-3.301927064E-1,3.429547516E0,7.654964232E-1,3.529420372E0
1.641864068E2,1.270140955E-1,3.081238820E0,-5.388244307E-1,3.130574550E0
1.641963768E2,7.381259722E-1,2.510551157E0,-1.996832916E0,3.291662005E0
1.642063458E2,1.409498815E0,1.346422561E0,-3.090504903E0,3.653869343E0
1.642163158E2,2.313256161E0,-1.292287284E-1,-4.081052178E0,4.692849988E0
1.642262858E2,2.963697799E0,-1.411812558E0,-5.972432606E0,6.815179424E0
1.642362548E2,2.652487054E0,-2.700189809E0,-8.268296809E0,9.093483639E0
1.642462248E2,2.254311988E0,-3.369986608E0,-9.563518226E0,1.038747386E1
1.642561948E2,2.841914037E0,-3.432147188E0,-9.124691123E0,1.015460968E1
1.642661638E2,3.588301175E0,-2.763354356E0,-7.640944363E0,8.882345602E0
1.642761338E2,3.848418949E0,-2.091343217E0,-5.668503692E0,7.163517220E0
1.642861038E2,3.635674439E0,-1.906739017E0,-4.385346835E0,6.007083250E0
1.642960728E2,2.658273167E0,-2.680467151E0,-3.532388930E0,5.170018562E0
1.643060428E2,1.056724673E0,-4.616268584E0,-4.054304967E0,6.234099088E0
1.643160118E2,-3.579905158E-1,-6.707784879E0,-4.889428865E0,8.308372272E0
1.643259818E2,-1.134697075E0,-7.316891087E0,-4.346015539E0,8.585585810E0
1.643359518E2,-6.089657659E-1,-5.769829507E0,-1.853781078E0,6.090835422E0
1.643459208E2,-3.340805201E-1,-3.324736760E0,1.582402151E0,3.697226107E0
1.643558908E2,-1.021395212E0,-7.736930501E-1,4.947485284E0,5.110720082E0
1.643658608E2,-3.021090851E0,1.566160340E0,6.000819669E0,6.898527730E0
1.643758298E2,-5.040022734E0,4.037942119E0,7.586005679E0,9.962644623E0
1.643857998E2,-6.488160535E0,5.301924786E0,8.701550930E0,1.207988502E1
1.643957698E2,-8.584711282E0,4.875038867E0,6.565537909E0,1.185620343E1
1.644057388E2,-1.042665087E1,3.851031193E0,4.079393615E0,1.184005667E1
1.644157088E2,-1.078105763E1,1.694276928E0,4.766931451E0,1.190904754E1
1.644256788E2,-9.702888950E0,-1.019178459E0,6.831660481E0,1.191034691E1
1.644356478E2,-6.967089597E0,-2.220862552E0,8.613896490E0,1.129919381E1
1.644456178E2,-3.855843451E0,-2.197198870E0,8.682083210E0,9.750578468E0
1.644555878E2,-1.488512386E0,-1.467621308E0,7.026853988E0,7.331183970E0
1.644655568E2,4.126855172E-2,-2.726042104E-1,5.029683688E0,5.037234772E0
1.644755268E2,5.634680327E-1,-5.159290731E-1,3.551710761E0,3.632950367E0
1.644854958E2,8.799664870E-1,-1.868777139E0,2.281135066E0,3.077376513E0
1.644954658E2,1.655716880E0,-3.587114775E0,1.064019294E0,4.091567897E0
1.645054358E2,2.754164580E0,-5.329999022E0,2.181061140E-1,6.003489185E0
1.645154048E2,3.702342346E0,-5.210484273E0,1.330922762E-1,6.393293264E0
1.645253748E2,4.248226120E0,-3.305550292E0,2.800032771E-1,5.390036153E0
1.645353448E2,3.844981663E0,-1.384867419E0,3.717542768E-1,4.103649961E0
1.645453138E2,3.071979462E0,-2.068043232E-2,4.743164858E-1,3.108450035E0
1.645552838E2,2.459634773E0,1.044713250E0,7.898532924E-1,2.786592402E0
1.645652538E2,2.010087092E0,1.687922759E0,1.210488245E0,2.890469711E0
1.645752228E2,1.713230970E0,1.924633251E0,1.203422762E0,2.843870576E0
1.645851928E2,1.608170538E0,2.089807738E0,9.499819243E-1,2.802851141E0
1.645951628E2,1.523002919E0,1.898818379E0,6.908929682E-1,2.530292912E0
1.646051318E2,1.236043063E0,1.401001056E0,3.786670013E-1,1.906304045E0
1.646151018E2,9.084006196E-1,7.957259434E-1,-3.103599742E-2,1.208029261E0
1.646250718E2,5.596902929E-1,3.145000952E-1,-3.666846677E-1,7.393383389E-1
1.646350408E2,2.144738967E-1,-1.749311507E-2,-8.115840308E-1,8.396271199E-1
1.646450108E2,4.571981773E-2,-1.698727244E-1,-1.367284842E0,1.378555361E0
1.646549798E2,-2.633732110E-2,-1.507172459E-1,-1.808631510E0,1.815091535E0
1.646649498E2,9.347943664E-2,-5.970358014E-2,-2.069163558E0,2.072134348E0
1.646749198E2,4.417333882E-1,6.926085413E-2,-2.074114981E0,2.121763042E0
1.646848888E2,6.933004130E-1,1.183634323E-1,-1.893564656E0,2.019965958E0
1.646948588E2,9.420843825E-1,1.950888419E-1,-1.683956008E0,1.939404671E0
1.647048288E2,1.182631745E0,3.138533932E-1,-1.488223972E0,1.926637586E0
1.647147978E2,1.484576772E0,5.106502068E-1,-1.279962523E0,2.025595193E0
1.647247678E2,1.656940117E0,8.683448535E-1,-1.050465156E0,2.145448760E0
1.647347378E2,1.580446842E0,1.171356339E0,-8.014263940E-1,2.124187412E0
1.647447068E2,1.500955700E0,1.317371255E0,-5.648328459E-1,2.075420723E0
1.647546768E2,1.386934994E0,1.234047262E0,-3.555224061E-1,1.890200388E0
1.647646468E2,1.197707840E0,9.259229708E-1,-1.112865472E-1,1.517966440E0
1.647746158E2,1.127498568E0,6.575351876E-1,1.501214147E-2,1.305308740E0
1.647845852E2,1.254585607E0,6.938598454E-1,8.107283274E-2,1.435966342E0
1.647945552E2,1.319546419E0,8.413324714E-1,-4.809685707E-2,1.565680806E0
1.648045242E2,1.320291646E0,8.858981949E-1,-4.422079629E-1,1.650313160E0
1.648144942E2,1.261746692E0,7.115301311E-1,-1.028534589E0,1.776559383E0
1.648244642E2,1.210455501E0,2.088678056E-1,-1.761131068E0,2.147186746E0
1.648344332E2,1.369021026E0,-3.794661695E-1,-2.494315778E0,2.870509422E0
1.648444032E2,1.709366838E0,-6.706136549E-1,-3.117433670E0,3.618017460E0
1.648543722E2,2.005986732E0,-6.095985442E-1,-3.655617245E0,4.214158350E0
1.648643422E2,2.110413911E0,-4.486638737E-1,-3.877703851E0,4.437536851E0
1.648743122E2,1.923238106E0,-3.451997316E-1,-3.603190525E0,4.098901027E0
1.648842812E2,1.598279973E0,-4.299831891E-1,-3.088843124E0,3.504331072E0
1.648942512E2,1.396815327E0,-8.403501391E-1,-2.582453783E0,3.053907162E0
1.649042212E2,1.254398350E0,-1.422980155E0,-2.188044469E0,2.895846395E0
1.649141902E2,1.191209098E0,-1.786403319E0,-1.917785577E0,2.878909074E0
1.649241602E2,1.090429559E0,-1.983928696E0,-1.839791906E0,2.917163683E0
1.649341302E2,1.176748349E0,-2.259460607E0,-1.836244401E0,3.140333169E0
1.649440992E2,1.245809229E0,-2.611945385E0,-1.852585030E0,3.436039962E0
1.649540692E2,1.239859687E0,-3.219052430E0,-1.890308341E0,3.933550078E0
1.649640392E2,1.437001194E0,-3.804332989E0,-2.132277235E0,4.591789208E0
1.649740082E2,1.694254124E0,-4.024327462E0,-2.512709364E0,5.037798816E0
1.649839782E2,1.870321681E0,-3.801055625E0,-2.842302293E0,5.101451693E0
1.649939482E2,1.950534370E0,-3.405358754E0,-3.081923529E0,4.989920361E0
1.650039172E2,1.861060715E0,-2.849015481E0,-3.401591978E0,4.811576060E0
1.650138872E2,8.496624148E-1,-2.155502375E0,-3.921404187E0,4.554725843E0
1.650238572E2,-3.013264646E-1,-1.524388416E0,-4.581000518E0,4.837367407E0
1.650338262E2,-1.488515164E0,-1.555190964E0,-5.166585717E0,5.597133579E0
1.650437962E2,-2.437827582E0,-1.956775396E0,-4.914215212E0,5.824215348E0
1.650537652E2,-2.665215566E0,-2.092021494E0,-2.852055448E0,4.428786315E0
1.650637352E2,-2.773241998E0,-2.104777780E0,-1.195427426E-1,3.483568737E0
1.650737052E2,-2.746479000E0,-2.135866256E0,2.244236066E0,4.140249639E0
1.650836742E2,-2.329277239E0,-1.995801467E0,3.961969246E0,5.010584423E0
1.650936442E2,-2.025777657E0,-1.781363604E0,5.072720364E0,5.745391484E0
1.651036142E2,-1.889136267E0,-1.504110273E0,5.782523228E0,6.266478950E0
1.651135832E2,-1.560478016E0,-9.620073080E-1,5.801531357E0,6.084267892E0
1.651235532E2,-1.312069292E0,-5.375269336E-1,4.705075218E0,4.914081180E0
1.651335232E2,-1.015113767E0,-2.644303876E-1,3.289925362E0,3.453112839E0
1.651434922E2,-5.903026595E-1,-2.035111713E-1,1.659733332E0,1.773298836E0
1.651534622E2,-2.740242067E-1,-4.796927083E-1,-8.563422740E-2,5.590416631E-1
1.651634322E2,-2.402659649E-1,-7.372648966E-1,-8.135114193E-1,1.123871919E0
1.651734012E2,-2.951563364E-1,-8.709211367E-1,-8.136350879E-1,1.227852982E0
1.651833712E2,-4.245261289E-1,-8.362062174E-1,-2.095025209E-1,9.609134084E-1
1.651933412E2,-5.102272338E-1,-5.641914064E-1,9.858101535E-1,1.245176868E0
1.652033102E2,-9.226099384E-1,-3.377989107E-1,2.528035501E0,2.712246430E0
1.652132802E2,-1.363331247E0,5.410370171E-2,3.067185329E0,3.356966658E0
1.652232502E2,-1.450905580E0,5.321621132E-1,2.964953488E0,3.343541940E0
1.652332192E2,-1.704658075E0,8.666988623E-1,3.088194083E0,3.632350309E0
1.652431892E2,-2.024180636E0,1.222699571E0,2.880567934E0,3.726925423E0
1.652531592E2,-2.208098226E0,1.421253473E0,3.192445553E0,4.133686952E0
1.652631282E2,-2.396692858E0,1.563768244E0,3.176248473E0,4.275285036E0
1.652730982E2,-2.511488466E0,1.631412343E0,3.060025999E0,4.281686544E0
1.652830682E2,-2.609109485E0,1.765601265E0,3.730228887E0,4.882561590E0
1.652930372E2,-2.610119592E0,1.874724342E0,3.863945353E0,5.025673023E0
1.653030072E2,-2.450390032E0,2.125110887E0,3.896911663E0,5.070150698E0
1.653129762E2,-2.199546527E0,2.434340887E0,3.904564498E0,5.099965137E0
1.653229462E2,-1.889314461E0,2.742188605E0,3.685749994E0,4.967278983E0
1.653329162E2,-1.527965451E0,2.978552358E0,3.510511865E0,4.850788195E0
1.653428852E2,-1.165548154E0,3.156748593E0,3.276590202E0,4.696765646E0
1.653528552E2,-7.794824515E-1,3.310462537E0,2.878530764E0,4.455636258E0
1.653628252E2,-3.524898208E-1,3.375055559E0,2.314011036E0,4.107297917E0
1.653727942E2,-8.086099908E-2,3.419249400E0,1.672985462E0,3.807451289E0
1.653827642E2,4.563751817E-4,3.467093657E0,1.084503552E0,3.632751931E0
1.653927342E2,-1.051183194E-2,3.509918080E0,6.309534529E-1,3.566193725E0
1.654027032E2,-6.861791622E-2,3.418131997E0,1.118730229E-1,3.420650573E0
1.654126732E2,-9.301589862E-2,2.984914128E0,-3.378398412E-1,3.005411797E0
1.654226432E2,2.056348801E-2,2.069073511E0,-1.913518864E-1,2.078004715E0
1.654326122E2,7.003843148E-1,1.114313242E0,-3.699580121E-1,1.367150731E0
1.654425822E2,1.739056221E0,1.538805896E-1,-2.453672367E0,3.011395667E0
1.654525522E2,2.392122236E0,-1.245768591E0,-5.349286063E0,5.990746995E0
1.654625212E2,3.116177103E0,-2.559368976E0,-7.107906337E0,8.172102654E0
1.654724912E2,4.280225885E0,-3.400914286E0,-7.645564249E0,9.399000175E0
1.654824612E2,5.194531900E0,-3.560206473E0,-7.145304544E0,9.524369208E0
1.654924302E2,5.436451676E0,-2.928350503E0,-5.745653025E0,8.434617489E0
1.655024002E2,4.901040266E0,-1.955214189E0,-3.822095954E0,6.515479698E0
1.655123702E2,3.635982003E0,-1.141661255E0,-2.235444338E0,4.418253833E0
1.655223392E2,2.304815412E0,-5.466906899E-1,-1.735489566E0,2.936489201E0
1.655323092E2,1.318001000E0,-4.605202729E-1,-2.483706590E0,2.849211116E0
1.655422792E2,3.410016135E-1,-1.630698983E0,-3.566577307E0,3.936487643E0
1.655522482E2,-9.925728969E-1,-4.387672273E0,-4.176532824E0,6.138427760E0
1.655622182E2,-1.932898729E0,-6.853512111E0,-3.854953212E0,8.097369327E0
1.655721882E2,-1.883947448E0,-6.825167148E0,-2.737745014E0,7.591272116E0
1.655821572E2,-1.210351274E0,-4.973502470E0,-6.423619553E-1,5.158808575E0
1.655921272E2,-1.086659201E0,-2.824268895E0,2.106917276E0,3.687332832E0
1.656020972E2,-1.892324315E0,-5.188246143E-1,4.405143169E0,4.822380805E0
1.656120662E2,-4.057915915E0,1.528463341E0,4.179055898E0,6.022241273E0
1.656220362E2,-6.677523199E0,3.243573899E0,3.320989864E0,8.132592538E0
1.656320052E2,-8.376784878E0,4.446767743E0,3.769802257E0,1.020566888E1
1.656419752E2,-1.035699533E1,4.209831548E0,2.501664851E0,1.145636770E1
1.656519452E2,-1.166249732E1,3.417224509E0,2.985098315E0,1.251407524E1
1.656619142E2,-1.117444660E1,2.496344177E0,5.406558956E0,1.266218271E1
1.656718842E2,-9.283400928E0,1.611043568E0,7.508165206E0,1.204780224E1
1.656818542E2,-6.577622350E0,4.323682684E-1,8.539249181E0,1.078753144E1
1.656918232E2,-3.739923570E0,-8.539718127E-1,8.444176962E0,9.274719443E0
1.657017932E2,-1.409425725E0,-9.777526903E-1,7.516653609E0,7.709900302E0
1.657117632E2,-1.087153072E-1,1.246994752E-1,6.123155115E0,6.125389582E0
1.657217322E2,4.913203351E-1,-4.718954462E-1,4.933032721E0,4.979848674E0
1.657317022E2,1.054659802E0,-2.363708861E0,3.957694639E0,4.728929449E0
1.657416722E2,1.727595825E0,-5.104960157E0,3.652425835E0,6.510408591E0
1.657516412E2,2.942718281E0,-7.770699341E0,3.191973390E0,8.901238861E0
1.657616112E2,5.246725901E0,-6.914426064E0,2.315083416E0,8.983152659E0
1.657715812E2,6.806393493E0,-3.661108366E0,1.564311597E0,7.885288683E0
1.657815502E2,6.635789866E0,-1.376650327E0,3.671596809E-1,6.787022875E0
1.657915200E2,5.758318094E0,3.497377557E-1,-4.792319477E-1,5.788800137E0
1.658014900E2,4.666890561E0,1.358508756E0,-8.114799504E-1,4.927871068E0
1.658114590E2,3.508975509E0,1.774058093E0,-1.065781060E0,4.073828728E0
1.658214290E2,2.664676745E0,2.106541885E0,-1.292978133E0,3.634530687E0
1.658313990E2,2.575671013E0,2.197652614E0,-1.474136714E0,3.692808854E0
1.658413680E2,2.313420760E0,1.955850951E0,-1.235164519E0,3.271528686E0
1.658513380E2,1.446289496E0,1.315598963E0,-7.412068702E-1,2.090918832E0
1.658613080E2,7.363799205E-1,4.366548622E-1,-4.313759959E-1,9.586491047E-1
1.658712770E2,4.742037077E-1,-3.441905022E-2,-4.410800350E-1,6.485409969E-1
1.658812470E2,1.205410816E-2,-4.442194051E-1,-4.772415555E-1,6.521009765E-1
1.658912170E2,-3.392857846E-1,-6.975120163E-1,-9.150214219E-1,1.199542437E0
1.659011860E2,-7.039243653E-2,-5.341349638E-1,-1.169375230E0,1.287514537E0
1.659111560E2,6.939270884E-2,-1.858011246E-1,-9.357931439E-1,9.565804797E-1
1.659211260E2,1.316197280E-1,2.167744106E-1,-4.711944381E-1,5.351066215E-1
1.659310950E2,2.141847519E-1,5.738153386E-1,-1.592780813E-1,6.328575337E-1
1.659410650E2,4.299151421E-1,1.027667447E0,7.660791714E-2,1.116600279E0
1.659510350E2,6.616525045E-1,1.244452382E0,9.618669748E-2,1.412691633E0
1.659610040E2,8.435408185E-1,1.206202821E0,-1.142604776E-1,1.476327137E0
1.659709740E2,9.882254921E-1,1.247810438E0,-4.431709993E-1,1.652277533E0
1.659809440E2,1.110434930E0,1.174510912E0,-7.751069069E-1,1.792577010E0
1.659909130E2,1.230679266E0,1.014115940E0,-9.981302369E-1,1.881293854E0
1.660008830E2,1.316370942E0,7.794320923E-1,-1.127397557E0,1.900361043E0
1.660108530E2,1.367767529E0,5.212804449E-1,-1.075808158E0,1.816558424E0
1.660208220E2,1.474829463E0,3.865600115E-1,-9.105757838E-1,1.775865661E0
1.660307920E2,1.615792384E0,5.203466445E-1,-6.865473175E-1,1.831090625E0
1.660407620E2,1.622623247E0,6.055429155E-1,-5.296688604E-1,1.811114996E0
1.660507310E2,1.411646059E0,5.083943510E-1,-4.647513912E-1,1.570733353E0
1.660607010E2,1.074248267E0,2.939921558E-1,-5.990209311E-1,1.264621209E0
1.660706710E2,5.626261067E-1,-2.118680120E-2,-8.498618048E-1,1.019442055E0
1.660806400E2,6.464009196E-2,-4.256913328E-1,-1.331902609E0,1.399769985E0
1.660906100E2,3.273168996E-2,-7.146110290E-1,-2.145974191E0,2.262066647E0
1.661005800E2,4.793348587E-1,-9.027568871E-1,-3.206951618E0,3.365898183E0
1.661105490E2,1.116305681E0,-9.032509768E-1,-4.061317240E0,4.307702221E0
1.661205190E2,1.451606661E0,-9.981536257E-1,-4.243193421E0,4.594362085E0
1.661304890E2,1.360443599E0,-1.094807516E0,-3.748735909E0,4.135508578E0
1.661404580E2,1.184809613E0,-1.272884468E0,-3.487662408E0,3.897152519E0
1.661504280E2,1.207571362E0,-1.627701116E0,-3.442825373E0,3.995082736E0
1.661603980E2,1.207772799E0,-2.246399682E0,-3.196837104E0,4.089595840E0
1.661703670E2,1.075857275E0,-2.570362911E0,-2.737612282E0,3.906245688E0
1.661803370E2,1.248940413E0,-2.447995305E0,-2.292111606E0,3.578590334E0
1.661903070E2,1.403204872E0,-2.168317133E0,-1.911050754E0,3.212895592E0
1.662002760E2,1.326519223E0,-2.174614000E0,-1.652656301E0,3.036424237E0
1.662102460E2,1.446435384E0,-2.265951601E0,-1.960735130E0,3.327340414E0
